Date,sentiment,sentiment_label,Open,High,Low,Close,Volume
2022-01-11,21,Extreme Fear,41835.6622,43049.98235173686,41284.8914,42674.2972,74616303444.73868
2022-01-12,22,Extreme Fear,42710.8475,44168.1279,42470.150040559376,43900.027,54479088241.77778
2022-01-13,21,Extreme Fear,43888.844,44290.042286797296,42334.35468952263,42580.3303,50948501191.111115
2022-01-14,21,Extreme Fear,42549.959,43387.73825208463,41808.15115565882,43068.7265794597,62549530396.44444
2022-01-15,23,Extreme Fear,43061.11596275135,43728.01290481912,42642.32323118763,43145.3076303167,62347797020.44444
2022-01-16,21,Extreme Fear,43099.979069314526,43421.9567,42609.7049,43104.67712592442,56378730624.0
2022-01-17,22,Extreme Fear,43072.25577567013,43120.07919555267,41583.01486731671,42199.0091087438,69711029248.0
2022-01-18,24,Extreme Fear,42229.527219054544,42582.4259,41329.6296,42352.1359,53607842417.77778
2022-01-19,24,Extreme Fear,42373.5257,42472.49706521905,41204.1748080978,41676.49877717717,53128314580.29269
2022-01-20,24,Extreme Fear,41697.059338602194,43443.98497110744,40630.03387498464,40673.94411547012,49528825059.55556
2022-01-21,19,Extreme Fear,40721.94741253595,41050.38990605082,35728.0153,36400.668,86773141888.0
2022-01-22,13,Extreme Fear,36452.3925,36690.31765209918,34299.962417269286,35015.93463281712,105799073362.34966
2022-01-23,11,Extreme Fear,35044.3339303827,36411.91505251562,34692.1279,36231.1426,81586496355.55556
2022-01-24,13,Extreme Fear,36245.2641,37205.164,33111.2351,36705.9179,75077380195.55556
2022-01-25,12,Extreme Fear,36637.1927,37434.6761,35719.348353297035,36948.63102657288,91347141963.81882
2022-01-26,23,Extreme Fear,36948.8393678863,38891.8252,36306.58597356258,36775.52950357352,63422975943.111115
2022-01-27,20,Extreme Fear,36786.69371111005,37201.84234665862,35519.974,37201.84234665862,72166742215.11111
2022-01-28,24,Extreme Fear,37062.96442529766,37929.9448,36168.92719056018,37784.7229,57734635207.111115
2022-01-29,24,Extreme Fear,37741.9284,38577.9963,37369.20977074827,38131.8236,43358998030.22222
2022-01-30,29,Fear,38161.92908978074,38287.7546,37412.24809842627,37937.339,34793417166.22222
2022-01-31,20,Extreme Fear,37913.2395,38669.2589,36692.1249715841,38472.00623585542,55549798961.77778
2022-02-01,26,Fear,38465.16237460108,39210.26202690652,38103.1383,38761.9683,56064105713.77778
2022-02-02,28,Fear,38699.1814,38809.5321,36705.01112012077,36835.9015,53890737621.333336
2022-02-03,20,Extreme Fear,36876.007,37100.84845035067,36319.96224566686,37027.78,48461561216.0
2022-02-04,20,Extreme Fear,37282.736,41653.56035863469,37045.65078264427,41653.56035863469,55437962574.22222
2022-02-05,33,Fear,41556.703347195806,41870.0706,41040.98195271414,41360.0538,78108918926.22223
2022-02-06,37,Fear,41426.2539,42487.83557744831,41247.1275,42388.07234245959,47310906872.888885
2022-02-07,45,Fear,42396.15324357634,44462.43280083962,41672.92920721241,43905.99797776678,55562600874.666664
2022-02-08,48,Neutral,43837.65655746178,45404.65554733053,42712.32222275823,44082.39258092253,73991938261.33333
2022-02-09,54,Neutral,44017.46576126489,44748.5419,43160.2133,44283.9142,68034018631.111115
2022-02-10,50,Neutral,44376.4542,45648.6513,43255.49429872971,43524.3779183224,65554357845.333336
2022-02-11,50,Neutral,43510.534084290666,43896.24430061291,42067.4742,42377.6527,86770612437.33333
2022-02-12,44,Fear,42374.9792,42963.415020755136,41791.9532,42126.3511,65888611477.333336
2022-02-13,44,Fear,42181.8713,42713.9205,41891.59299525225,42235.5136,39865657948.44444
2022-02-14,46,Fear,42046.3787,42770.060195249614,41661.351690037576,42594.94190251804,47232394516.65965
2022-02-15,46,Fear,42550.18171432489,44701.42103075893,42480.31932056438,44602.5315,58821263488.0
2022-02-16,51,Neutral,44522.9589,44522.9589,43367.6442,43997.7116,51244306560.44599
2022-02-17,52,Neutral,43874.0659,44101.5051,40214.02227116538,40491.0412,59257593216.0
2022-02-18,30,Fear,40528.1251,40924.0971643536,39629.33836495803,39976.235950323,67854684188.54356
2022-02-19,25,Extreme Fear,39991.1676160714,40427.211653972045,39652.0096,40112.559528975085,50941849784.888885
2022-02-20,27,Fear,40096.00167442559,40100.0429,38077.0408,38464.85279732303,39952153991.111115
2022-02-21,25,Extreme Fear,38362.69454413227,39402.35076505852,36922.0285,37003.15355791065,57203595477.333336
2022-02-22,20,Extreme Fear,37060.00781112458,38337.8251,36444.81826771701,38302.8439,81464065635.55556
2022-02-23,25,Extreme Fear,38227.7774,39158.3401,37088.33877587311,37287.4863427188,108954655658.66669
2022-02-24,23,Extreme Fear,37216.40439314861,39132.7827,34408.5293276475,38296.16592688904,130682462236.44444
2022-02-25,27,Fear,38329.38683098384,39616.9516,38054.571129945725,39219.47675700127,85942038343.11111
2022-02-26,26,Fear,39226.46286783426,39970.48946056249,38606.4515,39033.5353,53525292771.55556
2022-02-27,26,Fear,39091.9507,39773.25673883173,37129.6564083069,37714.48388805459,46101678641.77778
2022-02-28,20,Extreme Fear,37703.77403924574,43716.57004880823,37513.31817267746,43181.1437,68880211740.44444
2022-03-01,51,Neutral,43182.0054,44788.0749,42934.4426,44359.8712,92935896888.88889
2022-03-02,52,Neutral,44404.9179,45173.58089764408,43387.8769,43938.47684298478,77745565525.33333
2022-03-03,39,Fear,43901.74614444535,44035.45903975157,41862.5181,42450.88343194115,66512987510.63415
2022-03-04,33,Fear,42465.00662501894,42498.51626063388,38732.82491549281,39120.04239886125,73188777466.61052
2022-03-05,22,Extreme Fear,39144.65308753057,39576.6006,38750.396892516255,39409.21246875248,59407483445.21864
2022-03-06,22,Extreme Fear,39399.035,39637.1481,38155.2867,38385.18524878165,40023234666.666664
2022-03-07,23,Extreme Fear,38398.9354607035,39399.96846470857,37172.818131092376,37991.87947414978,61781654513.77778
2022-03-08,21,Extreme Fear,38021.16231415389,39333.7131,38021.16231415389,38724.82008947423,87695148501.33333
2022-03-09,22,Extreme Fear,38741.22397745815,42508.69721497177,38680.08467850055,41955.06531614912,81739633848.88889
2022-03-10,28,Fear,41950.43523594227,42002.187856196026,38770.03143066984,39461.35101564641,117700388864.0
2022-03-11,22,Extreme Fear,39427.62799071961,40118.9882868122,38291.8488,38770.045913321446,73106728689.77777
2022-03-12,22,Extreme Fear,38729.04138835053,39321.4025,38722.92220121242,38875.98604571685,56650400298.666664
2022-03-13,21,Extreme Fear,38803.98636664322,39220.9441,37670.38924291398,37824.35153256323,33924499228.444443
2022-03-14,23,Extreme Fear,37784.66665010009,39808.38172833617,37590.8815,39599.024365049096,47001002609.77778
2022-03-15,21,Extreme Fear,39669.01846865842,39805.3996145928,38230.9419,39302.01678630948,54149954759.111115
2022-03-16,24,Extreme Fear,39301.17955557872,41538.6006,38964.63681554416,41147.27988596017,74235084060.44444
2022-03-17,27,Fear,41115.36918284445,41306.80617462037,40600.029,40958.22516015476,68916952832.0
2022-03-18,25,Extreme Fear,40912.96043314478,42231.7199,40255.88646553978,41767.098165348754,53167419719.111115
2022-03-19,28,Fear,41752.50101772297,42357.0528,41585.9581249964,42166.22954211902,47396630065.77778
2022-03-20,31,Fear,42207.510235466405,42279.9997,40980.51146492036,41252.05198823504,39440414008.888885
2022-03-21,30,Fear,41219.86354366206,41498.26616840691,40534.251168005576,41051.83345848992,48679170659.55556
2022-03-22,26,Fear,41064.53842819355,43176.92782142878,40940.054736085134,42376.74421839415,66069747399.111115
2022-03-23,31,Fear,42362.02322597411,42925.97797981788,41810.05688969178,42925.97797981788,55434469875.51219
2022-03-24,40,Fear,42901.78798943004,44196.38125212146,42726.38466225451,43948.891125071685,58305154460.44444
2022-03-25,47,Neutral,43997.597867656674,45054.744,43775.9828,44365.18255014108,64975617208.888885
2022-03-26,51,Neutral,44314.41581468901,44769.8851,44162.89066048274,44533.21741974338,52033351153.77778
2022-03-27,49,Neutral,44532.13385177648,46842.71955202185,44438.29618587621,46842.71955202185,38989618744.888885
2022-03-28,60,Greed,46824.60640989382,48129.973865901775,46711.00479416837,46888.22115087928,72557284890.75958
2022-03-29,56,Greed,47086.20128793807,47988.538290296194,47032.005031976056,47498.66565132898,64970232760.888885
2022-03-30,55,Greed,47442.24333087841,47686.71893745532,46698.33856143657,47100.45937112435,60347299811.55556
2022-03-31,52,Neutral,47055.99305392695,47559.984547582986,45380.49370237586,45540.826387141926,64306786075.651566
2022-04-01,50,Neutral,45520.19684145574,46608.67517888061,44376.97932825764,46231.00475940512,82428634329.64459
2022-04-02,52,Neutral,46249.9684,47025.37805481739,45768.23515701247,45845.95756165472,68534723185.77778
2022-04-03,48,Neutral,45793.52918787272,47331.9547,45556.13117665629,46430.696713233774,53182050972.44444
2022-04-04,52,Neutral,46429.49649280854,46853.4882,45201.0687147846,46605.60296925792,75797947520.0
2022-04-05,53,Neutral,46598.160049240505,47143.74184061342,45573.53741324558,45573.53741324558,107956835470.22224
2022-04-06,48,Neutral,45479.969446432566,45479.969446432566,43138.51946866405,43138.51946866405,82230669554.62021
2022-04-07,34,Fear,43154.77453642844,43855.3637,42814.94819972843,43480.17472136096,75865888668.44444
2022-04-08,37,Fear,43425.244093583824,43931.43943484246,42125.0692,42283.4292,66062123279.163765
2022-04-09,30,Fear,42251.5612,42788.71116404083,42173.73074843406,42788.71116404083,73792248078.22223
2022-04-10,34,Fear,42760.39587971569,43380.9446,41985.88315889976,42242.7841,43043982570.666664
2022-04-11,32,Fear,42149.9799,42396.2298,39356.5471,39456.93304169156,80332825508.89679
2022-04-12,20,Extreme Fear,39529.55041546196,40609.9682,39302.213338942594,40169.21512314615,80791296855.49367
2022-04-13,25,Extreme Fear,40074.96196733759,41377.56615658335,39608.70805860579,41160.0481,73354177156.47552
2022-04-14,28,Fear,41131.7362,41492.7993,39672.103268641134,39909.71686623459,111088440361.26009
2022-04-15,22,Extreme Fear,39933.888799896726,40596.1495,39837.744139263465,40558.127,62222356110.22222
2022-04-16,28,Fear,40554.4702,40645.81037104386,40005.0641,40386.5108,35562888234.666664
2022-04-17,28,Fear,40374.3856,40565.43547999705,39617.521,39678.0001,31897051043.555557
2022-04-18,24,Extreme Fear,39695.5398,41023.07300521606,38723.5499,40826.6711,60921696974.22222
2022-04-19,27,Fear,40799.9436,41633.6102,40608.30249202884,41504.4185,70678190372.57143
2022-04-20,27,Fear,41493.8019,42130.14252492599,40954.56863452065,41363.50366362778,69240966368.78049
2022-04-21,27,Fear,41353.67675611718,42940.9,39951.301132489774,40528.7777,73691646478.22223
2022-04-22,26,Fear,40480.3508,40759.0684,39285.1652,39757.5541,81778114660.25175
2022-04-23,24,Extreme Fear,39715.1349,39929.32287307091,39348.95154624849,39419.5301,61949621809.77778
2022-04-24,24,Extreme Fear,39441.6583,39846.0109,39140.6639,39479.99697027191,39181600746.666664
2022-04-25,23,Extreme Fear,39464.99826486009,40567.8904,38209.3961,40475.27521135543,58683004977.95122
2022-04-26,27,Fear,40420.005235221375,40704.663465816615,37768.6397871422,38026.746255595535,67555517226.666664
2022-04-27,21,Extreme Fear,38115.3023,39364.6236,38028.0629,39248.43928178208,73618715406.22223
2022-04-28,24,Extreme Fear,39235.7651,40306.95215533668,38935.6728,39749.9386,65834105863.16084
2022-04-29,23,Extreme Fear,39746.6764,39909.9063,38197.3721,38592.0044169865,67804116465.77778
2022-04-30,20,Extreme Fear,38600.0198503306,38767.5896,37653.4124271168,37660.452922140656,56363985095.111115
2022-05-01,22,Extreme Fear,37636.0214183511,38615.5987,37572.22979998869,38467.094,49695227037.820786
2022-05-02,28,Fear,38465.5131,39073.3888896401,38223.90525184344,38503.90959019409,65011354367.01158
2022-05-03,27,Fear,38509.9527675975,38641.79102021749,37542.86699176031,37732.2997523189,64576497095.111115
2022-05-04,21,Extreme Fear,37723.63988854195,39925.6099,37677.8972951729,39699.0339591762,57656679965.25714
2022-05-05,27,Fear,39690.0317,39793.9173,35756.46092648373,36568.7596,71671425773.2683
2022-05-06,22,Extreme Fear,36571.6072,36581.65967991304,35403.45740728784,36033.0634,84644729016.88889
2022-05-07,23,Extreme Fear,36019.5551,36121.83240619105,34857.2501,35552.564,52179098249.36585
2022-05-08,18,Extreme Fear,35478.5649,35496.13500451754,33828.1358,33933.54281002884,59930329173.333336
2022-05-09,11,Extreme Fear,34062.89399546784,34215.7391,30184.775687260437,30363.865616615807,77739876770.25352
2022-05-10,10,Extreme Fear,30106.4345631016,32574.539855068237,29853.414538436493,31024.7033,127314423495.11111
2022-05-11,12,Extreme Fear,31000.9768,32038.594344299057,28303.805558669173,28984.5358,103426550994.50871
2022-05-12,12,Extreme Fear,29044.2593,30133.2174,26812.8459,29130.0386,137849705984.0
2022-05-13,10,Extreme Fear,29012.3858,30990.356159510426,28784.978,29250.004,143425804515.55554
2022-05-14,9,Extreme Fear,29289.7779,30255.8115,28735.710173486277,30123.7756,66074598286.22222
2022-05-15,10,Extreme Fear,30076.9329,31390.4799,29512.2442,31333.765617069977,45280980437.333336
2022-05-16,14,Extreme Fear,31293.22238528581,31293.22238528581,29239.16079894688,29880.548164234533,55757204906.666664
2022-05-17,8,Extreme Fear,29833.05249547627,30731.7049,29532.7609,30452.624328329548,54496429838.22222
2022-05-18,12,Extreme Fear,30446.067278936705,30622.945355751872,28714.1184,28760.1539,66819677365.96516
2022-05-19,13,Extreme Fear,28696.6142,30496.06038912437,28696.6142,30376.331478606928,77876670965.25874
2022-05-20,13,Extreme Fear,30319.70836754256,30698.266042898525,28761.511408153645,29234.032909858925,64020598172.44444
2022-05-21,13,Extreme Fear,29205.287516253396,29593.57411058412,28992.4553,29449.985559922392,48647341319.111115
2022-05-22,14,Extreme Fear,29445.062122180065,30426.8779609496,29246.77654664081,30366.04222096173,34792840362.666664
2022-05-23,10,Extreme Fear,30295.927741628228,30619.925588456168,28887.00372215652,29114.081131154417,49091907997.88153
2022-05-24,12,Extreme Fear,29096.33018763284,29794.4733,28749.97892772603,29674.1123,61173457223.111115
2022-05-25,11,Extreme Fear,29654.5966,30201.4321,29382.542394489537,29557.533735644305,59054062151.111115
2022-05-26,12,Extreme Fear,29554.5432,29868.8204,28143.43486121561,29353.619262832577,67488629632.0
2022-05-27,12,Extreme Fear,29194.91,29357.66681488951,28291.035137326708,28606.47447261681,79709591395.55556
2022-05-28,13,Extreme Fear,28605.61108816132,29144.959374974995,28543.15570935087,29047.060268766745,52117457770.666664
2022-05-29,14,Extreme Fear,29031.307367141795,29530.422914976694,28855.5589,29445.7241,29084438122.666668
2022-05-30,10,Extreme Fear,29468.0772,31882.6501,29319.42997636936,31720.0295,50971087599.888115
2022-05-31,16,Extreme Fear,31734.2022,32298.417520862557,31242.241101424075,31852.83438318997,70227787192.88889
2022-06-01,17,Extreme Fear,31779.99955446586,31945.459415006106,29490.850881285507,29789.42113357093,64099978301.0807
2022-06-02,13,Extreme Fear,29795.17499385396,30614.120551257136,29628.060046270373,30441.46505023028,72164759239.11111
2022-06-03,10,Extreme Fear,30461.94853738794,30648.679796976165,29353.70494799074,29717.55804641601,53726854599.111115
2022-06-04,14,Extreme Fear,29705.77615194857,29927.82369537749,29475.2174,29840.075215941404,39962044160.0
2022-06-05,10,Extreme Fear,29847.32634215065,30162.09609162581,29591.635302773604,29909.210373336216,28084240917.333332
2022-06-06,13,Extreme Fear,29930.459302694697,31729.3968774588,29925.322686131614,31367.42259841491,49275600327.111115
2022-06-07,15,Extreme Fear,31380.1353,31545.8831,29266.125,31193.0692,68097897088.0
2022-06-08,17,Extreme Fear,31120.2203,31268.657819757023,29912.0293,30204.54858260606,75542208295.66197
2022-06-09,11,Extreme Fear,30212.85107504755,30639.960565416382,29982.06307272497,30111.70675013388,48748364379.621056
2022-06-10,13,Extreme Fear,30078.132330542816,30312.4407,28900.47871389285,29082.531950308585,52091153521.77778
2022-06-11,12,Extreme Fear,29095.18110472262,29425.9387,28170.8520155462,28399.9749,53289670456.888885
2022-06-12,14,Extreme Fear,28415.5422,28519.7408,26704.72935717625,26704.72935717625,60305080590.22222
2022-06-13,11,Extreme Fear,26599.661163385103,26863.63285767724,22070.9799,22509.0994,105249305349.37064
2022-06-14,8,Extreme Fear,22456.78080218805,22982.3322,20869.158518576125,22209.515,123594977869.24911
2022-06-15,7,Extreme Fear,22174.8006,22653.35755974927,20142.253613826317,22490.59072731445,90580280561.77776
2022-06-16,7,Extreme Fear,22579.09595314375,22943.3811422432,20252.0114,20383.6889,92380926151.80489
2022-06-17,9,Extreme Fear,20406.0243,21292.183,20267.28728020059,20468.2145,67973860679.111115
2022-06-18,6,Extreme Fear,20461.9237,20741.739095630324,17697.70249655679,19007.5031,61457061780.96167
2022-06-19,6,Extreme Fear,19010.4765,20706.3161,18022.46950501365,20554.9027,82744323328.0
2022-06-20,9,Extreme Fear,20580.038,20914.5884,19705.75385011288,20672.8011,63496474254.22222
2022-06-21,9,Extreme Fear,20577.5997,21647.0789,20401.5783,20739.94338571921,56244118427.461815
2022-06-22,11,Extreme Fear,20722.225852523035,20859.859037541417,19845.68434172375,19976.053591349224,52507160192.0
2022-06-23,11,Extreme Fear,19975.729925447067,21160.101480528872,19975.729925447067,21075.1688,50275136312.888885
2022-06-24,11,Extreme Fear,21097.6645,21461.36527971667,20764.6157,21279.532329177902,49938802076.44444
2022-06-25,14,Extreme Fear,21221.52690442072,21528.4212,20941.2133,21499.971037134244,45185609102.22222
2022-06-26,14,Extreme Fear,21504.60596690371,21836.73783767194,21001.37869884742,21029.2163,36017590144.0
2022-06-27,12,Extreme Fear,21036.933,21496.338,20647.67840914948,20732.9834,39899888824.888885
2022-06-28,10,Extreme Fear,20715.201372762695,21183.62153209416,20223.8036066242,20293.4508,42703964992.0
2022-06-29,13,Extreme Fear,20278.898,20389.37345581186,19907.769822893093,20101.12,45608149548.599304
2022-06-30,11,Extreme Fear,20117.9242,20145.9851,18703.15968589845,19816.746359929737,46778511125.333336
2022-07-01,11,Extreme Fear,19922.81904792033,20623.15226158292,19075.4632,19336.1044410867,63618849237.333336
2022-07-02,14,Extreme Fear,19266.38852218806,19425.75551364793,19036.13150087182,19246.50948842687,39790523569.77778
2022-07-03,11,Extreme Fear,19249.34729889521,19567.1081,18973.251867430583,19310.0755,29227636337.77778
2022-07-04,14,Extreme Fear,19317.458,20296.167,19071.7771,20255.6454,33124206627.555557
2022-07-05,19,Extreme Fear,20219.6652,20687.75138226261,19354.56272326472,20185.96232827533,47991911817.84615
2022-07-06,18,Extreme Fear,20209.97546716581,20615.7438,19835.7004,20557.53554927252,52267397111.46264
2022-07-07,18,Extreme Fear,20562.573465552563,21801.0647,20279.6294,21647.165928409104,44030315825.77778
2022-07-08,20,Extreme Fear,21654.135499138163,22332.79351897018,21250.88435266647,21801.082205426865,70338781754.87108
2022-07-09,24,Extreme Fear,21594.395622244985,21951.0266,21424.16270326956,21592.741748203127,83660958023.11111
2022-07-10,24,Extreme Fear,21584.981658562705,21589.42303244173,20701.05219826735,20857.655837364564,54982980252.44444
2022-07-11,22,Extreme Fear,20849.271921637504,20849.271921637504,19930.490384877103,19992.2945670274,49043628074.666664
2022-07-12,16,Extreme Fear,19961.358397116197,20043.3868,19313.260763230777,19313.260763230777,48327162040.888885
2022-07-13,15,Extreme Fear,19330.0263,20223.0186,19001.01635110447,20187.1528,55545072384.0
2022-07-14,18,Extreme Fear,20241.3541,20748.38330233335,19659.5601076056,20587.5358,67129015438.22222
2022-07-15,15,Extreme Fear,20587.367,21161.5687287193,20406.85344948328,20831.31137190196,70225059640.19513
2022-07-16,21,Extreme Fear,20825.95712567454,21507.169268836857,20514.6608,21192.113672852756,67204086400.0
2022-07-17,24,Extreme Fear,21207.850954037367,21605.869305574124,20769.40225729633,20769.40225729633,63000171477.333336
2022-07-18,20,Extreme Fear,20787.37682154441,22688.716833031736,20787.37682154441,22440.036584128276,75819726179.55556
2022-07-19,30,Fear,22517.09549629813,23695.7738,21620.9054,23407.3451,104199588124.44444
2022-07-20,31,Fear,23409.933,24237.7006,22966.7746,23244.5742,93750028123.87456
2022-07-21,34,Fear,23219.1382,23403.2821,22369.096919709784,23180.0875,91477466453.33331
2022-07-22,33,Fear,23153.3584,23679.194822511952,22559.0086,22701.085,86243476340.85017
2022-07-23,31,Fear,22683.3616,22971.2668,22000.690877293277,22471.31570306779,66410503533.2028
2022-07-24,30,Fear,22459.036285746173,22990.3936116732,22295.8444,22600.784714066285,64037183873.33798
2022-07-25,30,Fear,22583.915772423832,22620.95390299812,21340.4673,21340.4673,63096376192.0
2022-07-26,26,Fear,21317.184,21317.184,20737.035817202937,21206.715243842376,80699937495.86063
2022-07-27,28,Fear,21279.622352812028,22943.12042341547,21047.5454,22943.12042341547,74499287061.40767
2022-07-28,32,Fear,22954.9980721542,24139.4757,22713.8719490485,23847.01344273555,95390300728.88889
2022-07-29,39,Fear,23852.00875970416,24298.65222309941,23452.4636,23746.2734,82637280583.11111
2022-07-30,42,Fear,23789.5514,24589.353570680123,23550.6775,23642.243234107824,78457212017.77777
2022-07-31,39,Fear,23635.63635852476,24167.151073084715,23258.2971,23314.4296,70552922680.88889
2022-08-01,33,Fear,23311.5556,23475.5943,22864.676618594687,23311.592835340976,63362851484.44444
2022-08-02,31,Fear,23281.93086710305,23423.380366916925,22683.0436,22963.82553778134,64458226289.77778
2022-08-03,34,Fear,22986.79764383069,23567.7332,22722.4086,22812.3048,61731132919.08014
2022-08-04,30,Fear,22817.335295209105,23200.519310198488,22449.9977,22635.52000440668,63618554424.888885
2022-08-05,31,Fear,22603.2293453377,23440.18660849424,22603.2293453377,23225.78974753206,129511878926.22224
2022-08-06,31,Fear,23296.01435871449,23327.09846022301,22938.3603,22938.3603,46671867100.44444
2022-08-07,30,Fear,22941.6741,23371.0648,22864.3859,23170.70241754182,37227900821.333336
2022-08-08,30,Fear,23173.56449345656,24223.89166094395,23173.56449345656,23792.955,61125921052.44444
2022-08-09,42,Fear,23817.559,23892.834,22906.4602,23158.699095578173,70921624871.11111
2022-08-10,31,Fear,23145.39408153974,24149.627130637666,22734.43795638149,23940.204499589338,75259928007.11111
2022-08-11,41,Fear,23956.83580403064,24838.0225842293,23872.7772,23928.9778,86265117553.77777
2022-08-12,42,Fear,23934.3906,24417.5757,23644.725901721,24395.938,74588843079.11111
2022-08-13,46,Fear,24399.2979,24879.86331487425,24334.20220840428,24427.973183996644,55096228622.22222
2022-08-14,47,Neutral,24443.207718102647,24975.3551,24177.632914818463,24323.00216934842,45036090766.22222
2022-08-15,45,Fear,24300.94303970077,25136.0173,23804.7166,24146.6057,59267124807.111115
2022-08-16,44,Fear,24088.5357,24236.6282,23707.5439,23889.74606019501,59133679900.44444
2022-08-17,41,Fear,23858.86041940708,24416.598,23213.05902820931,23311.75914654047,55592942003.2892
2022-08-18,30,Fear,23338.393003726764,23575.6112,23140.458575066263,23206.1852,50975738595.55556
2022-08-19,33,Fear,23192.0722,23192.0722,20840.72427084073,20840.72427084073,56799885624.888885
2022-08-20,29,Fear,20836.67633236989,21336.823875590573,20829.837923886767,21163.40850256323,61145030798.71777
2022-08-21,27,Fear,21138.109082009472,21671.110181767843,21085.99915699701,21515.7063463541,42209985479.111115
2022-08-22,29,Fear,21511.405475999924,21511.405475999924,20931.27811382265,21418.635,48612705848.888885
2022-08-23,28,Fear,21412.8329,21632.790665155884,20946.783395273917,21516.130821435567,56455916259.55556
2022-08-24,25,Extreme Fear,21512.99518954893,21826.3262,21172.07432349025,21378.104807932155,50558561664.0
2022-08-25,25,Extreme Fear,21367.72490927717,21773.148661765037,21330.7948,21591.284830139277,50399097415.111115
2022-08-26,27,Fear,21563.193109764416,21812.78889629564,20122.77851257181,20215.51485489009,54504579114.666664
2022-08-27,28,Fear,20254.82006359482,20331.54696069997,19870.57393477105,20050.5705,59715633080.888885
2022-08-28,28,Fear,20032.7284,20133.3567,19606.7351,19606.7351,41580848931.55556
2022-08-29,24,Extreme Fear,19539.5807,20360.7005,19539.5807,20280.87117577155,50011859821.71429
2022-08-30,27,Fear,20295.057469407144,20558.0115,19595.5805,19768.0653,59130067821.71429
2022-08-31,23,Extreme Fear,19794.2573,20438.013302173287,19794.2573,20046.9471,68910236344.88889
2022-09-01,20,Extreme Fear,20053.474,20185.9976,19619.6549,20145.5884,59976236430.22222
2022-09-02,25,Extreme Fear,20123.43013005395,20409.61699052923,19787.50041417901,19927.5466,53777627899.54007
2022-09-03,21,Extreme Fear,19957.5713,20046.5481,19678.207,19834.795622562902,46422244778.666664
2022-09-04,20,Extreme Fear,19830.80645739004,19999.5965774669,19620.9343,19975.30810008814,30188903488.0
2022-09-05,23,Extreme Fear,20000.399475766444,20040.55328912353,19660.148567918448,19808.0959608095,35287255189.333336
2022-09-06,22,Extreme Fear,19786.60740136216,20154.40267481739,18744.9048,18812.061036941635,48719532558.22222
2022-09-07,24,Extreme Fear,18785.90732919724,19446.587,18578.840415035156,19275.303555717022,56371120128.0
2022-09-08,20,Extreme Fear,19283.333150304185,19428.686750062745,19081.5462,19318.4204,49633780892.44444
2022-09-09,22,Extreme Fear,19324.6317,21396.56902861357,19323.3601,21370.64087141258,60209335509.333336
2022-09-10,28,Fear,21362.69347040769,21767.7515,21166.98724627164,21661.704,62426090339.55556
2022-09-11,26,Fear,21648.39,21810.00020825588,21381.9013,21789.452410620557,51346227840.0
2022-09-12,25,Extreme Fear,21818.602960045457,22458.633314149367,21589.69465603349,22387.938627526622,69203768618.66667
2022-09-13,34,Fear,22399.97823239505,22698.77166532257,20032.1647,20172.39245600376,81152505173.33333
2022-09-14,27,Fear,20175.70208744156,20486.084349024823,19748.013188581896,20251.71983492235,84479598023.11111
2022-09-15,28,Fear,20221.790212423784,20288.6975,19652.741839849117,19662.3883,75639756188.44444
2022-09-16,20,Extreme Fear,19702.014,19880.553575179376,19360.1566,19756.26818587181,66830132536.888885
2022-09-17,22,Extreme Fear,19803.71232683336,20173.35445935717,19768.490116814355,20123.640551657223,57758805461.333336
2022-09-18,27,Fear,20121.84930436327,20121.84930436327,19374.4683,19393.59390761989,47383656476.44444
2022-09-19,21,Extreme Fear,19420.56090741535,19623.12093685087,18391.819388875087,19576.637199316803,79169374904.88889
2022-09-20,23,Extreme Fear,19537.112899779106,19624.335984835016,18799.074737459803,18873.2005,77663890642.50871
2022-09-21,23,Extreme Fear,18873.9083,19670.86591446713,18200.895538073728,18501.82049448783,73457138531.55556
2022-09-22,22,Extreme Fear,18480.425741563275,19493.936454052386,18374.854404399422,19429.13269379256,99240692195.55556
2022-09-23,20,Extreme Fear,19404.73612890737,19466.7087,18568.779495688595,19245.96941762079,77987818268.44444
2022-09-24,24,Extreme Fear,19290.27961354254,19294.62788235124,18831.329282068065,18931.734111634152,70758854556.44444
2022-09-25,24,Extreme Fear,18923.4988,19135.6295,18682.763485549985,18814.0516,44811745464.888885
2022-09-26,21,Extreme Fear,18802.6997,19277.51155653453,18700.5511,19238.7536,67509007649.00349
2022-09-27,20,Extreme Fear,19224.7583,20346.1614,18844.26440209939,19098.479820191485,98288909824.0
2022-09-28,20,Extreme Fear,19109.881484046266,19731.8756,18528.601942108573,19399.488779047188,109016957213.43556
2022-09-29,22,Extreme Fear,19417.118874852273,19595.0236,18900.6111,19593.33746227512,93504140231.11111
2022-09-30,21,Extreme Fear,19595.196446577607,20130.3524,19251.1829,19449.60773627301,83393624974.22223
2022-10-01,20,Extreme Fear,19424.060071751013,19470.252372239076,19221.463,19305.1719,68653690678.792984
2022-10-02,24,Extreme Fear,19311.0991,19388.8829,18940.094476728857,19035.34988309635,38546956252.44444
2022-10-03,24,Extreme Fear,19057.64369556662,19666.3757,19031.583301199476,19610.3879,57075608007.111115
2022-10-04,20,Extreme Fear,19621.4414,20373.39696637059,19510.5453,20339.726,68130612935.111115
2022-10-05,25,Extreme Fear,20339.9766,20343.1053,19759.352031250048,20168.6041,69289916686.22223
